Fecha,Estacion,Temperatura,Humedad,Lluvia
2023-02-10,Estacion_01,15.254212845680778,55.1135991461192,0
2023-02-11,Estacion_01,10.499421709630433,47.73946995801897,0
2023-02-12,Estacion_01,14.824015307687581,60.56558949589168,0
2023-02-13,Estacion_01,19.509317185089436,62.93666023609465,0
2023-02-14,Estacion_01,11.487244414399179,48.06739884361574,0
2023-02-15,Estacion_01,21.954517480926373,44.769237611196466,0
2023-02-16,Estacion_01,11.914547958565624,47.41157958447805,0
2023-02-17,Estacion_01,17.83377963459413,42.53838441338809,0
2023-02-18,Estacion_01,19.937465028503613,87.64204388001909,1
2023-02-19,Estacion_01,5.275303548146251,66.26616067532984,0
2023-02-20,Estacion_01,12.20129012635864,75.0502511466082,0
2023-02-21,Estacion_01,17.377468207245872,66.53399737914886,0
2023-02-22,Estacion_01,17.762665761737203,62.955504509791524,0
2023-02-23,Estacion_01,15.274596493261285,37.109387430670026,0
2023-02-24,Estacion_01,19.140767451950527,70.0989496104966,0
2023-02-25,Estacion_01,10.263293100289378,82.57198281093139,0
2023-02-26,Estacion_01,15.136323524094392,58.64899692085063,0
2023-02-27,Estacion_01,7.738979782645512,67.61918986435666,0
2023-02-28,Estacion_01,21.02485323650374,66.72425018895093,0
2023-03-01,Estacion_01,11.352629488480847,73.9716442754881,0
2023-03-02,Estacion_01,7.221250120641858,32.153643552179,0
2023-03-03,Estacion_01,11.508919858423237,53.275321506294844,0
2023-03-04,Estacion_01,8.301857509031043,61.48890227652224,0
2023-03-05,Estacion_01,12.132074208299528,63.031056661005785,0
2023-03-06,Estacion_01,22.95858661594078,59.82076426438146,0
2023-03-07,Estacion_01,15.625230155832234,72.22203346207937,0
2023-03-08,Estacion_01,19.81395345175347,61.72558429634359,0
2023-03-09,Estacion_01,9.712343742833287,62.30943956388164,0
2023-03-10,Estacion_01,7.506702992465226,71.39157572861677,0
2023-03-11,Estacion_01,13.195062603720508,61.664151487628885,0
2023-03-12,Estacion_01,19.348702201142064,70.57124933356309,0
2023-03-13,Estacion_01,21.560459748748215,52.403606195217776,0
2023-03-14,Estacion_01,10.467106634904797,68.44442351029369,0
2023-03-15,Estacion_01,10.0520847121263,57.74994096629624,0
2023-03-16,Estacion_01,6.22606579712383,58.76106021259441,0
2023-03-17,Estacion_01,8.354270864192419,67.6798326969457,0
2023-03-18,Estacion_01,18.458103404754336,72.86148455106442,0
2023-03-19,Estacion_01,15.610269672515024,61.034777653131854,0
2023-03-20,Estacion_01,10.903678032225987,66.1570874916454,0
2023-03-21,Estacion_01,16.700338152626156,69.02254673389191,0
2023-03-22,Estacion_01,21.669298098803573,63.17815065629137,0
2023-03-23,Estacion_01,3.1419216761725295,66.40903849409236,0
2023-03-24,Estacion_01,13.668413357386484,53.354650703577875,0
2023-03-25,Estacion_01,13.751343585874325,77.54930381683664,1
2023-03-26,Estacion_01,14.254054201206406,53.40586588548997,0
2023-03-27,Estacion_01,17.54094888746065,60.96545263538775,0
2023-03-28,Estacion_01,26.17837343492237,53.340615172046036,0
2023-03-29,Estacion_01,14.062106678648743,50.939642054977256,0
2023-03-30,Estacion_01,24.32501616998737,68.20482438271226,0
2023-03-31,Estacion_01,13.656819708063486,63.17805169201884,0
2023-04-01,Estacion_01,20.946120400535076,68.62263024796879,0
2023-04-02,Estacion_01,21.647842164768704,91.86387412215288,1
2023-04-03,Estacion_01,27.45209785851383,53.96219760937931,0
2023-04-04,Estacion_01,33.62708137527733,71.3660477170456,0
2023-04-05,Estacion_01,29.170428593041514,55.05296631082217,0
2023-04-06,Estacion_01,32.74604738263152,71.63485458031259,0
2023-04-07,Estacion_01,37.57773103937112,43.43586294524843,0
2023-04-08,Estacion_01,32.5051942000223,45.132292172996635,0
2023-04-09,Estacion_01,34.814113170227294,56.14939738140494,0
2023-04-10,Estacion_01,27.183569834451692,56.76643787713791,0
2023-04-11,Estacion_01,22.644459138486503,70.75124275217289,0
2023-04-12,Estacion_01,31.915725004361374,63.71959900758498,0
2023-04-13,Estacion_01,28.257046404635112,79.76544273728229,0
2023-04-14,Estacion_01,32.83676500979705,83.68559127979192,0
2023-04-15,Estacion_01,27.529955549797673,40.02588656540493,0
2023-04-16,Estacion_01,26.758773382968567,71.31252790397738,0
2023-04-17,Estacion_01,37.967857519294306,84.12218402243934,1
2023-04-18,Estacion_01,17.25610088743894,55.10460556308496,0
2023-04-19,Estacion_01,11.950791035085498,83.78568868094916,1
2023-04-20,Estacion_01,26.377624387342657,51.26049654508574,0
2023-04-21,Estacion_01,21.165233805587846,52.39850727742079,0
2023-04-22,Estacion_01,18.700400168134223,52.57980258443021,0
2023-04-23,Estacion_01,22.661436139295716,77.91143786862627,0
2023-04-24,Estacion_01,20.52718383793108,55.19053872741909,0
2023-04-25,Estacion_01,27.13935338595193,39.12110965399391,0
2023-04-26,Estacion_01,22.030817455007732,68.05192674780949,0
2023-04-27,Estacion_01,26.866980959567776,65.07015764487191,0
2023-04-28,Estacion_01,22.799963045022988,68.02470882319689,0
2023-04-29,Estacion_01,31.115950527133293,66.94233410485984,0
2023-04-30,Estacion_01,20.504191864989803,71.09260202222924,0
2023-05-01,Estacion_01,14.243851910646653,97.68298308396771,1
2023-05-02,Estacion_01,25.29200736051334,43.69326632584736,0
2023-05-03,Estacion_01,31.59382307863597,60.86859163161803,0
2023-05-04,Estacion_01,22.863376587159145,80.49178922684823,0
2023-05-05,Estacion_01,26.581000381022804,59.336095959068636,0
2023-05-06,Estacion_01,21.689437415877954,58.56154229088036,0
2023-05-07,Estacion_01,37.730241667022376,64.13056533786182,0
2023-05-08,Estacion_01,26.87535957341389,66.92699325994212,0
2023-05-09,Estacion_01,22.764267688080434,54.139428981293754,0
2023-05-10,Estacion_01,19.050274733171506,54.529047026128985,0
2023-05-11,Estacion_01,33.542731848834435,75.87475347482854,1
2023-05-12,Estacion_01,29.34051571478965,43.68499178615835,0
2023-05-13,Estacion_01,22.395430903316576,62.054285962714694,0
2023-05-14,Estacion_01,18.351783488803463,40.488815251511426,0
2023-05-15,Estacion_01,31.245703208455595,76.99906038762616,1
2023-05-16,Estacion_01,19.22410124429784,88.13296576583078,1
2023-05-17,Estacion_01,19.21625164831972,44.621526740711296,0
2023-05-18,Estacion_01,32.01036073608922,60.26122431539726,0
2023-05-19,Estacion_01,21.484685509994282,64.33967422465048,0
2023-05-20,Estacion_01,27.733458028856564,52.77818692073028,0
2023-05-21,Estacion_01,27.551395052660354,69.97812718264028,0
2023-05-22,Estacion_01,22.705215570877133,80.49053409274357,1
2023-05-23,Estacion_01,33.19744329708752,59.007072899583434,0
2023-05-24,Estacion_01,32.60665080666083,52.66993936723359,0
2023-05-25,Estacion_01,22.837338691504907,73.27078102013667,0
2023-05-26,Estacion_01,19.767610286877858,77.49241622043527,0
2023-05-27,Estacion_01,24.388265486794474,55.64843402145248,0
2023-05-28,Estacion_01,27.665070395755695,56.92905115288899,0
2023-05-29,Estacion_01,29.04464600235649,52.89547450165048,0
2023-05-30,Estacion_01,24.34742460051503,59.698845328999006,0
2023-05-31,Estacion_01,26.178810662007024,59.81750034799481,0
2023-06-01,Estacion_01,25.17426438195883,51.38616297643256,0
2023-06-02,Estacion_01,24.634655157964637,69.32983413582124,1
2023-06-03,Estacion_01,26.008502799582736,58.34354771595876,1
2023-06-04,Estacion_01,18.937713605753864,71.3548501636277,0
2023-06-05,Estacion_01,21.003029619192823,97.29891154519835,1
2023-06-06,Estacion_01,22.879004889859445,70.59851085563287,1
2023-06-07,Estacion_01,30.087704583033766,93.26809420041991,1
2023-06-08,Estacion_01,18.53232128203168,70.77953895105757,0
2023-06-09,Estacion_01,25.415402571410254,68.26994389117317,0
2023-06-10,Estacion_01,23.562044902749058,50.584104826493544,0
2023-06-11,Estacion_01,16.693602533611163,77.92155910760633,0
2023-06-12,Estacion_01,33.03059745915647,95.62459506862115,1
2023-06-13,Estacion_01,31.53278730882174,83.61144770346868,1
2023-06-14,Estacion_01,20.464368268723746,90.56655283772793,1
2023-06-15,Estacion_01,25.24337419163413,87.1799030991617,1
2023-06-16,Estacion_01,21.543413144916116,57.76387969004469,1
2023-06-17,Estacion_01,20.003436211749314,56.80992333247176,0
2023-06-18,Estacion_01,22.598988129264907,87.1408611295253,1
2023-06-19,Estacion_01,23.8150041446992,49.36890963350535,0
2023-06-20,Estacion_01,27.04172582197389,79.95300595559829,1
2023-06-21,Estacion_01,24.179102941897476,63.744363259545736,0
2023-06-22,Estacion_01,18.310632543948838,65.51559270212424,0
2023-06-23,Estacion_01,30.596314723876315,69.44490972391196,0
2023-06-24,Estacion_01,29.212249624530724,76.3728431042007,1
2023-06-25,Estacion_01,21.55748246036412,75.82593965481593,0
2023-06-26,Estacion_01,31.322891886692318,75.36835133528534,1
2023-06-27,Estacion_01,21.463473298358338,90.49654177860346,1
2023-06-28,Estacion_01,26.900393542208867,68.8138066556644,1
2023-06-29,Estacion_01,29.721448210911408,63.40117706404645,0
2023-06-30,Estacion_01,26.949434097361976,72.276302156857,1
2023-07-01,Estacion_01,28.66070281742558,87.36757755441089,1
2023-07-02,Estacion_01,26.24599271367828,84.21473449875903,1
2023-07-03,Estacion_01,28.332251583566947,75.10905214081093,1
2023-07-04,Estacion_01,23.320102452135274,84.32728599130185,1
2023-07-05,Estacion_01,26.73088872916371,76.2067008016167,1
2023-07-06,Estacion_01,24.511384734645407,94.11709375931456,1
2023-07-07,Estacion_01,27.47606476562056,70.03213199739024,0
2023-07-08,Estacion_01,16.498975627259668,65.28303034666918,0
2023-07-09,Estacion_01,25.573553090819843,63.73988908223447,1
2023-07-10,Estacion_01,33.60925581472166,79.15740553165494,1
2023-07-11,Estacion_01,28.172701440286122,74.01565737515327,0
2023-07-12,Estacion_01,29.534288475628674,77.8450179768013,1
2023-07-13,Estacion_01,12.034269078291288,34.82566897602471,0
2023-07-14,Estacion_01,23.450589631781245,62.0574276948994,1
2023-07-15,Estacion_01,22.12355145048615,81.95375284351744,1
2023-07-16,Estacion_01,23.152155735731096,48.76483795089171,0
2023-07-17,Estacion_01,27.098327612990346,88.10703655349994,1
2023-07-18,Estacion_01,21.648749891368812,82.67406982355465,1
2023-07-19,Estacion_01,19.67407657958277,62.32360277683866,0
2023-07-20,Estacion_01,31.41049460479277,61.16869382341113,0
2023-07-21,Estacion_01,24.02069589956081,58.2536214819007,0
2023-07-22,Estacion_01,25.405314353468285,51.95009339069712,0
2023-07-23,Estacion_01,26.160642559293347,59.21729336196585,0
2023-07-24,Estacion_01,26.138266413156522,58.84080004529008,1
2023-07-25,Estacion_01,30.7905542401215,80.2795145524446,1
2023-07-26,Estacion_01,16.9632017149871,71.00212137215827,1
2023-07-27,Estacion_01,18.896649751590434,51.379501185955064,0
2023-07-28,Estacion_01,28.282406059175457,75.09227870177119,1
2023-07-29,Estacion_01,22.45641389451078,82.93262103246798,1
2023-07-30,Estacion_01,20.48956867074129,90.60642930486165,1
2023-07-31,Estacion_01,26.357107469004713,96.6444025394821,1
2023-08-01,Estacion_01,25.80678962321254,76.05202437075903,1
2023-08-02,Estacion_01,15.37755919475575,61.851269556257755,1
2023-08-03,Estacion_01,14.001946407497229,42.87560542435686,0
2023-08-04,Estacion_01,20.75040227155677,88.85458958900338,1
2023-08-05,Estacion_01,31.071348252296396,71.32000000461453,1
2023-08-06,Estacion_01,26.56559414873632,70.40172003086352,1
2023-08-07,Estacion_01,26.953065888646808,87.92932940485917,1
2023-08-08,Estacion_01,28.18146584219305,44.07398915656391,0
2023-08-09,Estacion_01,32.406192742944015,75.21422555378533,1
2023-08-10,Estacion_01,36.093698386004206,72.33013389864279,1
2023-08-11,Estacion_01,19.38469719927724,56.7577518100171,0
2023-08-12,Estacion_01,21.921856627512177,68.84993386081109,0
2023-08-13,Estacion_01,26.03824667702046,70.5994055605915,0
2023-08-14,Estacion_01,25.55444739443884,51.575995174632034,0
2023-08-15,Estacion_01,26.98850885253648,81.57750781029716,1
2023-08-16,Estacion_01,23.456394233607462,82.88126236727705,1
2023-08-17,Estacion_01,29.668919564361715,56.74637121648585,0
2023-08-18,Estacion_01,23.300427471153917,71.91806414949579,1
2023-08-19,Estacion_01,26.491887263005896,73.65093080257586,1
2023-08-20,Estacion_01,27.218069613410893,74.11876518894528,0
2023-08-21,Estacion_01,17.37647275006097,66.46440143865607,1
2023-08-22,Estacion_01,34.59500446609303,85.91021556559876,1
2023-08-23,Estacion_01,20.328241957107444,73.33761275741773,1
2023-08-24,Estacion_01,22.78637473907669,101.26435588973209,1
2023-08-25,Estacion_01,29.164496642986947,62.51787706893939,0
2023-08-26,Estacion_01,19.841414940332196,58.48586769889716,0
2023-08-27,Estacion_01,24.97587689047435,87.73013362253812,1
2023-08-28,Estacion_01,25.923263879523002,46.924256161089986,0
2023-08-29,Estacion_01,20.806552381480536,64.02821721082977,0
2023-08-30,Estacion_01,24.75517405488888,44.90307240746446,0
2023-08-31,Estacion_01,30.249921462856918,56.8221939566393,0
2023-09-01,Estacion_01,26.747974996801485,68.94577679243757,0
2023-09-02,Estacion_01,22.213598498186496,45.43162130606677,0
2023-09-03,Estacion_01,21.638608639062006,92.44688046365097,1
2023-09-04,Estacion_01,33.41773249389225,74.72878614584883,1
2023-09-05,Estacion_01,22.326421960946774,61.125157115881144,0
2023-09-06,Estacion_01,18.094451220426265,93.85148925212323,1
2023-09-07,Estacion_01,22.59811254509839,73.95508391219951,1
2023-09-08,Estacion_01,21.750892609295896,81.33959907165644,1
2023-09-09,Estacion_01,20.171212921968703,49.16189150013164,0
2023-09-10,Estacion_01,21.916974729772516,76.23823397218311,1
2023-09-11,Estacion_01,22.477237814578913,81.33257233861278,1
2023-09-12,Estacion_01,20.377513953721984,83.30166841192968,1
2023-09-13,Estacion_01,23.10852362869394,77.2555997289098,1
2023-09-14,Estacion_01,20.28967049218817,84.54013801716768,1
2023-09-15,Estacion_01,8.065931192558502,76.00848207149639,1
2023-09-16,Estacion_01,34.41146116917094,80.09931019733271,1
2023-09-17,Estacion_01,26.149632339467153,45.10849883238404,0
2023-09-18,Estacion_01,18.27257581873889,86.820595085768,1
2023-09-19,Estacion_01,29.740607195503223,73.26376858966597,1
2023-09-20,Estacion_01,22.20502636059001,63.40059366860802,0
2023-09-21,Estacion_01,24.788321709008816,83.8817025766799,1
2023-09-22,Estacion_01,25.868383230692633,72.98662808397286,1
2023-09-23,Estacion_01,26.724485041249597,58.833700675996056,0
2023-09-24,Estacion_01,20.475426739719946,94.5506058248177,1
2023-09-25,Estacion_01,19.965102632766794,45.55482662997727,0
2023-09-26,Estacion_01,28.78952698055506,74.59107157301978,0
2023-09-27,Estacion_01,26.489280471030106,31.80069067996579,0
2023-09-28,Estacion_01,27.93568842106424,48.71526370252454,0
2023-09-29,Estacion_01,18.252255759128154,65.21852912198338,1
2023-09-30,Estacion_01,26.651454315665703,55.11437738208516,1
2023-10-01,Estacion_01,21.81308513306684,70.54666578768763,0
2023-10-02,Estacion_01,22.49517202329713,60.00421259237118,0
2023-10-03,Estacion_01,10.491092066495897,59.71291409787772,0
2023-10-04,Estacion_01,13.955357565602114,72.67922133331888,0
2023-10-05,Estacion_01,15.62849911088492,65.61402049847743,0
2023-10-06,Estacion_01,12.626511151814706,70.3311851539984,0
2023-10-07,Estacion_01,9.67150141322279,57.777953370770994,0
2023-10-08,Estacion_01,16.871390902405725,41.6149316819745,0
2023-10-09,Estacion_01,16.047234661482086,51.017062541676964,0
2023-10-10,Estacion_01,14.804978996906732,62.22434136969928,0
2023-10-11,Estacion_01,5.207792289326811,59.57798605687957,0
2023-10-12,Estacion_01,18.745449221265346,71.08788382475365,0
2023-10-13,Estacion_01,10.29677551179543,69.15417021230274,0
2023-10-14,Estacion_01,16.33141865224315,41.912529843577474,0
2023-10-15,Estacion_01,11.63476577436494,66.61840931376878,1
2023-10-16,Estacion_01,16.463256937002992,60.07996899617266,0
2023-10-17,Estacion_01,8.014210008909613,85.81432518797614,1
2023-10-18,Estacion_01,15.519694170744495,54.20947452052746,0
2023-10-19,Estacion_01,22.5321086100079,48.508451157602025,0
2023-10-20,Estacion_01,15.686380678391446,71.62200789040752,0
2023-10-21,Estacion_01,8.857007421480958,63.98983328790583,0
2023-10-22,Estacion_01,17.82843539834695,59.39268589614507,0
2023-10-23,Estacion_01,15.571734456518444,68.9828185602804,0
2023-10-24,Estacion_01,12.946826540095994,54.926163182539014,0
2023-10-25,Estacion_01,17.35257380880401,60.679909075811665,0
2023-10-26,Estacion_01,17.959923425622765,68.9500866806012,0
2023-10-27,Estacion_01,14.81560219328105,69.68265420203488,1
2023-10-28,Estacion_01,6.738164921480953,65.24962801659883,1
2023-10-29,Estacion_01,15.994513310751637,73.89955366887824,0
2023-10-30,Estacion_01,18.509246427460464,59.38047253901903,0
2023-10-31,Estacion_01,12.568215532250935,60.95156522682464,0
2023-11-01,Estacion_01,14.104251211682858,47.319857926166236,0
2023-11-02,Estacion_01,16.094962616669964,61.94202862156246,0
2023-11-03,Estacion_01,15.20861355607849,85.62527659332517,0
2023-11-04,Estacion_01,23.038204605581086,56.45938453132911,0
2023-11-05,Estacion_01,22.172334346730267,62.57130652418621,0
2023-11-06,Estacion_01,12.579751818064908,55.51283431334901,0
2023-11-07,Estacion_01,11.47222954110875,70.08001947245045,0
2023-11-08,Estacion_01,8.082732409656721,66.29914862046294,0
2023-11-09,Estacion_01,2.2825090852226317,79.87130970670106,0
2023-11-10,Estacion_01,11.456074598767303,69.25398090796725,0
2023-11-11,Estacion_01,13.681273060756974,70.02650912987828,0
2023-11-12,Estacion_01,13.72811612097225,73.81783897451939,0
2023-11-13,Estacion_01,17.598072299239007,76.28345959391362,0
2023-11-14,Estacion_01,23.307205068641977,66.80678086220237,1
2023-11-15,Estacion_01,18.506277795883634,61.816090662535096,0
2023-11-16,Estacion_01,15.843531305476015,57.83588825007411,0
2023-11-17,Estacion_01,12.835495906074264,63.14448917351962,0
2023-11-18,Estacion_01,4.765326566386001,62.24848816045638,0
2023-11-19,Estacion_01,16.010104684950036,62.14940169938933,0
2023-11-20,Estacion_01,6.793733988200685,47.6706364600917,0
2023-11-21,Estacion_01,19.367582122348754,45.077312133401364,0
2023-11-22,Estacion_01,24.739083936271577,73.89964068604202,0
2023-11-23,Estacion_01,8.058049296141528,57.827163030631766,0
2023-11-24,Estacion_01,18.625997363365922,54.444578384245645,0
2023-11-25,Estacion_01,13.081547902095078,69.54013815847307,0
2023-11-26,Estacion_01,18.08218211260868,55.83848144138552,0
2023-11-27,Estacion_01,5.972213692914924,73.73807827427105,0
2023-11-28,Estacion_01,23.304012009689544,68.14169483332353,0
2023-11-29,Estacion_01,16.612334505008736,57.769329645192585,0
2023-11-30,Estacion_01,18.952506803308616,55.403231315107064,0
2023-12-01,Estacion_01,15.149827200486257,61.97026832877301,0
2023-12-02,Estacion_01,11.844051152783099,55.594035315338054,0
2023-12-03,Estacion_01,18.752680577176527,66.9822083613548,0
2023-12-04,Estacion_01,10.88764543575355,44.642097314249824,0
2023-12-05,Estacion_01,20.159339912674152,73.4580326736287,0
2023-12-06,Estacion_01,13.21630718370486,42.386332225266955,0
2023-12-07,Estacion_01,24.25582970973354,81.61017885504455,1
2023-12-08,Estacion_01,10.01982436148668,57.28179696720347,0
2023-12-09,Estacion_01,16.27129139870498,56.27911758547045,0
2023-12-10,Estacion_01,13.748006763149572,65.38132964568466,0
2023-12-11,Estacion_01,13.806966153718522,72.8656482217061,0
2023-12-12,Estacion_01,11.876816786629432,58.95286741374662,0
2023-12-13,Estacion_01,18.270527979283056,68.66990219728272,0
2023-12-14,Estacion_01,14.687224570058131,58.80737526409752,0
2023-12-15,Estacion_01,11.543127512930322,70.45134548384269,0
2023-12-16,Estacion_01,16.91213280867555,48.38067508343755,0
2023-12-17,Estacion_01,10.339436267718655,47.779791284298454,0
2023-12-18,Estacion_01,16.355189003810626,65.27537158680015,0
2023-12-19,Estacion_01,16.93153940890434,56.12100791315942,0
2023-12-20,Estacion_01,16.70254046371012,61.433438825958895,0
2023-12-21,Estacion_01,14.725094283495508,55.34177921080391,0
2023-12-22,Estacion_01,10.232905488111625,82.2601888576669,0
2023-12-23,Estacion_01,14.019965832641548,43.37373677748645,0
2023-12-24,Estacion_01,15.095473599787827,66.83672421416917,0
2023-12-25,Estacion_01,13.197950072150732,57.25714969287399,0
2023-12-26,Estacion_01,21.14419647536277,71.94563431184129,0
2023-12-27,Estacion_01,9.162498203264867,83.21550513047475,1
2023-12-28,Estacion_01,18.5093789065396,44.078564722056726,0
2023-12-29,Estacion_01,10.988988578818994,56.24623044406912,0
2023-12-30,Estacion_01,18.98287753764501,66.82636083568705,0
2023-12-31,Estacion_01,21.660945553803927,62.265919914928105,0
2023-01-01,Estacion_02,13.026865939008003,58.789033115342065,0
2023-01-02,Estacion_02,11.054291858036988,63.45613416385368,0
2023-01-03,Estacion_02,20.241051343808643,53.647725334707985,0
2023-01-04,Estacion_02,19.607070903372396,52.46086470633355,0
2023-01-05,Estacion_02,15.893253642945174,76.90009933603761,0
2023-01-06,Estacion_02,15.234502828451054,66.96985522343057,0
2023-01-07,Estacion_02,20.436784128579824,74.34132723233584,0
2023-01-08,Estacion_02,14.994266054622681,52.779320070043724,0
2023-01-09,Estacion_02,3.78522312470103,53.50481789096169,0
2023-01-10,Estacion_02,12.990062211621824,67.30362190333946,0
2023-01-11,Estacion_02,12.962249899147604,76.70560862907877,1
2023-01-12,Estacion_02,20.31008088397769,61.675176125300425,0
2023-01-13,Estacion_02,9.956688428082725,57.6906755012467,0
2023-01-14,Estacion_02,21.34454821257913,64.34632365470634,0
2023-01-15,Estacion_02,19.351244969556554,57.79513845832589,0
2023-01-16,Estacion_02,8.130002262883469,57.309972241168914,0
2023-01-17,Estacion_02,14.829425487428278,58.88981126392845,0
2023-01-18,Estacion_02,18.956045195064405,54.91739649104869,0
2023-01-19,Estacion_02,7.757050987418792,56.56117805187338,0
2023-01-20,Estacion_02,16.001197867307397,60.08279274333434,0
2023-01-21,Estacion_02,19.620977329951007,69.11765322842002,0
2023-01-22,Estacion_02,20.528158457620354,89.21703485100353,1
2023-01-23,Estacion_02,22.250963153173444,56.48427921399873,0
2023-01-24,Estacion_02,8.692905041242996,65.07341021892874,0
2023-01-25,Estacion_02,17.12378090566181,61.12362126925804,0
2023-01-26,Estacion_02,11.97668966252392,68.2572636294718,0
2023-01-27,Estacion_02,12.740155051927552,53.32692332645618,0
2023-01-28,Estacion_02,8.208349578951186,49.96785809609959,0
2023-01-29,Estacion_02,17.864105027631325,54.63276889916971,0
2023-01-30,Estacion_02,8.504022408438322,56.25940350408715,0
2023-01-31,Estacion_02,6.319521207007504,56.85309106301616,0
2023-02-01,Estacion_02,18.75223285443687,46.98676921094355,0
2023-02-02,Estacion_02,21.105655392632467,51.72651000359647,0
2023-02-03,Estacion_02,23.00973753256198,96.80495630414647,1
2023-02-04,Estacion_02,15.206842719994452,44.11052717083891,0
2023-02-05,Estacion_02,23.856944871945082,64.91202938501002,0
2023-02-06,Estacion_02,20.409130755201318,76.07197803480813,1
2023-02-07,Estacion_02,7.298312534393022,46.06206633529977,0
2023-02-08,Estacion_02,19.055441698947956,56.251956155049285,0
2023-02-09,Estacion_02,17.421287832971508,65.33746103741574,0
2023-02-10,Estacion_02,15.551605529235953,56.4051120979638,0
2023-02-11,Estacion_02,15.765112968629424,55.9681073344621,0
2023-02-12,Estacion_02,18.77950608298176,56.074574417690265,0
2023-02-13,Estacion_02,7.986286383818664,70.06304829651523,0
2023-02-14,Estacion_02,5.323847075961211,58.49535600176927,0
2023-02-15,Estacion_02,16.57015812176835,49.885779286289036,0
2023-02-16,Estacion_02,22.252403924479427,59.11420969180332,0
2023-02-17,Estacion_02,12.445935871151942,59.59060671381162,0
2023-02-18,Estacion_02,20.45945657077055,72.41392331313189,0
2023-02-19,Estacion_02,21.098553749450964,67.96092705998569,0
2023-02-20,Estacion_02,14.667339232790551,66.95523348965258,0
2023-02-21,Estacion_02,10.381067819035199,67.67476072520033,0
2023-02-22,Estacion_02,10.897710752221656,57.420106948260646,0
2023-02-23,Estacion_02,19.34967826224013,71.15166774089013,0
2023-02-24,Estacion_02,5.706363144531645,63.3658670142228,0
2023-02-25,Estacion_02,16.55724077912356,58.80564126056281,0
2023-02-26,Estacion_02,23.45801082688707,72.68621024603209,0
2023-02-27,Estacion_02,14.538293185040738,47.09211133849408,0
2023-02-28,Estacion_02,21.294416866447648,80.87153940382174,1
2023-03-01,Estacion_02,21.271567664693194,57.99205003131376,0
2023-03-02,Estacion_02,12.23156128985168,53.20695230634264,0
2023-03-03,Estacion_02,15.15983279635064,72.92333214168166,0
2023-03-04,Estacion_02,2.5900683213984728,65.39453942356131,0
2023-03-05,Estacion_02,20.696905074178094,64.1802617841187,0
2023-03-06,Estacion_02,15.536579573309805,76.06264760451553,0
2023-03-07,Estacion_02,2.098141720174402,65.13549025019275,0
2023-03-08,Estacion_02,13.81359409454837,45.71142763455809,0
2023-03-09,Estacion_02,12.311627094032788,70.68520883386944,0
2023-03-10,Estacion_02,13.897434576711646,50.724356471375415,0
2023-03-11,Estacion_02,11.886734007693143,61.10368856716915,0
