Fecha,Estacion,PM2.5,PM10,O3,NO2,SO2,CO
2023-03-03,Estacion_01,31.050403399562658,62.571955758913695,28.452617123900488,24.861283640676834,24.364153791578637,4.282931903756388
2023-03-04,Estacion_01,26.06912246664093,50.22969594058873,10.717939754919163,14.109452231273265,24.533241167581636,7.088624159927191
2023-03-05,Estacion_01,73.10717688005025,131.15754169452057,32.46677196536724,39.84173137670809,3.648530184191049,7.816231794379746
2023-03-06,Estacion_01,33.06805318887577,74.51046587531002,53.58209085679129,25.77125368536443,13.373666334954788,5.953793105218656
2023-03-07,Estacion_01,5.0,8.769442820216522,39.362743902172795,5.007424939296193,2.2855908052968807,5.40814513923386
2023-03-08,Estacion_01,66.07615122683217,164.44561935905764,58.79888922778704,33.71161471011637,18.977474649163362,3.673703196440826
2023-03-09,Estacion_01,29.645147386091143,66.28372179943659,26.68698860877174,29.6142341426533,19.816912428698874,4.398881398745456
2023-03-10,Estacion_01,38.57188132072588,89.89772902684975,18.221624252675813,33.01473843458082,10.428063088035753,5.3263840908851385
2023-03-11,Estacion_01,23.642256643821803,58.759691850184694,19.78314608681013,18.918015434789513,33.54703829027791,1.0
2023-03-12,Estacion_01,60.42947406642262,116.12755807642986,30.9554566145148,32.12809443422244,24.70994819013303,4.208344447709165
2023-03-13,Estacion_01,46.0980081734867,87.8281419344203,83.18483961504658,20.003304463946364,8.634377775459827,2.818960281027354
2023-03-14,Estacion_01,109.91497669279832,256.99297236301186,24.47456403000118,35.374021509811094,11.796546435623156,1.5443770005010942
2023-03-15,Estacion_01,74.05588084695236,178.8829930697137,30.76969310505033,36.421294528297516,14.680512158863014,4.794286201887978
2023-03-16,Estacion_01,52.72207169703059,123.70748286203745,14.2548141575329,15.048479829614674,33.70377852859942,2.3356571657038567
2023-03-17,Estacion_01,83.14425739945212,162.93626411795918,27.061923090479816,13.814914326868546,17.387213387594528,6.6697477969345735
2023-03-18,Estacion_01,65.51586742079482,162.51714076769156,65.08306920760339,23.109272386328943,21.440516328880914,3.6635813274753715
2023-03-19,Estacion_01,33.83715823679188,84.57101985448871,24.379381616822442,48.342527117598436,9.934864481469086,3.5581984456706834
2023-03-20,Estacion_01,77.5020551501386,173.99711642403432,24.319803849003577,19.506741210024288,10.478348550327302,7.000404794305149
2023-03-21,Estacion_01,5.0,9.905309419220432,42.7485802494837,31.16027637423997,2.0,2.313919408557718
2023-03-22,Estacion_01,74.57695013444616,150.65797639362455,67.76088735679001,31.125979688909393,14.14289948781853,2.57019324701856
2023-03-23,Estacion_01,42.206290069493775,66.26512917849972,13.976142585585427,13.211774391149497,10.367925011974698,1.9941731541163064
2023-03-24,Estacion_01,5.0,11.764109108459506,31.09832032027928,27.426307746750638,28.336703687945406,4.666079311034574
2023-03-25,Estacion_01,12.89265741829375,20.943316923638292,40.185677261143844,5.0,22.20178697806756,4.325621600052193
2023-03-26,Estacion_01,60.44680796769345,97.94430599133953,30.2502622763369,18.8450332078446,11.752381653364807,4.677526442997276
2023-03-27,Estacion_01,11.547608340152161,24.218499570381493,21.500723313959003,22.14182369071737,2.0,8.317000434041782
2023-03-28,Estacion_01,43.10336872135296,81.51578774203743,87.54726327605414,18.27563053911896,2.0,3.952565584033358
2023-03-29,Estacion_01,68.68240927007486,120.3761623782474,35.63610810698811,13.42084057317976,22.797317579787492,4.094051344836862
2023-03-30,Estacion_01,55.62778043594927,112.43822484987038,72.45157300929638,16.147058292129408,19.968991302487144,3.686611548736211
2023-03-31,Estacion_01,31.641291606838834,53.44915132889068,44.79647788591575,19.205992765724545,17.48224504506159,3.8400307675329195
2023-04-01,Estacion_01,40.4435561012241,83.30742900464952,43.0198181606908,17.173939021894405,8.765889460873499,3.5184461391919584
2023-04-02,Estacion_01,20.359265992572123,38.52280981198034,63.1658921897306,12.634339838318887,11.325784733617903,4.70885263634887
2023-04-03,Estacion_01,30.11969577149202,47.429316795933325,67.77435485699057,13.900320171134933,30.664149481554723,5.533994310209455
2023-04-04,Estacion_01,35.625053920984016,62.433218704644894,101.17462556091142,19.71006774877392,25.864395136414455,4.190857337567995
2023-04-05,Estacion_01,34.99379371170463,82.86720446080552,65.16766692838338,24.876301066559474,17.589506197510822,3.5821653595521887
2023-04-06,Estacion_01,24.719242112875655,55.51538884645065,90.55336799888812,17.12168847428865,19.62119162432652,6.366269088018131
2023-04-07,Estacion_01,42.512383729211784,86.31520509246677,60.50085576365657,25.771682841914174,13.668141188923368,6.254720455044621
2023-04-08,Estacion_01,53.48091781677031,88.82247041976967,48.925482481610345,32.68433313506767,4.285617246051056,6.6959854600667414
2023-04-09,Estacion_01,74.23048928615827,182.06130844864367,106.41154556063005,23.011600860221808,19.36004782738814,3.208730788710335
2023-04-10,Estacion_01,47.27442785677447,93.7147637460772,55.532725302023515,7.859436096634346,16.171836431081154,2.9931386714335666
2023-04-11,Estacion_01,67.39994799471157,103.8756874321307,65.9948546499636,24.024566655821836,16.72287752140545,6.340465839643106
2023-04-12,Estacion_01,42.20586711941472,103.29254842044375,110.07407818022527,26.26281362262159,13.051833630751094,7.300224785479734
2023-04-13,Estacion_01,43.84760246102284,67.55837353413135,102.4013781557116,17.8341511797015,6.158862611028753,4.9225821075177025
2023-04-14,Estacion_01,36.38530236691032,66.54935250923808,123.25740040883868,18.027067765286432,14.222913269955288,5.451865318013721
2023-04-15,Estacion_01,42.1211443079921,72.47200343357439,53.14068417785759,5.721239818775103,12.779296506306533,3.591693692342867
2023-04-16,Estacion_01,39.83208810212654,84.79314778748659,84.43295524162107,28.515047579980422,40.026652922516156,4.514135139280321
2023-04-17,Estacion_01,41.19661653579544,86.41911331594751,50.96602601168662,26.698930434110693,24.569764233262774,2.3232519287880784
2023-04-18,Estacion_01,60.54875714152486,137.80898378984853,64.58512237050884,5.0,4.817553607099616,5.9933701641790655
2023-04-19,Estacion_01,12.769018191337436,24.3252452383328,28.626576998371053,36.86668577508303,29.83060513019278,3.120895337369199
2023-04-20,Estacion_01,8.629768037937554,20.348874407998274,66.2781017649254,19.21665087454265,2.9916263410529997,6.1305075288403446
2023-04-21,Estacion_01,5.0,9.743887869157016,42.47164881288854,10.658949056003776,19.007394129148075,6.998630484974675
2023-04-22,Estacion_01,16.05389788339246,30.171030888891032,23.7954411934728,33.23569724419815,27.40143375680306,4.285358261429601
2023-04-23,Estacion_01,82.74634986812246,126.94843764379475,95.8769959374521,6.879306250485515,20.615625678740972,4.303134636492504
2023-04-24,Estacion_01,5.0,10.929838679914921,52.36105212765187,24.54481951701271,16.842459251919127,1.787773952984439
2023-04-25,Estacion_01,47.64966623432407,79.21194243464288,70.30293308786626,26.701199792841184,9.330074155483494,3.427421306122649
2023-04-26,Estacion_01,18.032117157057993,44.69496976355585,53.37773789924648,19.93916117085249,20.923138387462213,3.3485852592055902
2023-04-27,Estacion_01,60.444224818174575,140.6439726027511,70.0093742588589,29.281681628000143,29.915879377005595,2.710547305065922
2023-04-28,Estacion_01,36.97906399448327,92.20126616639364,51.279838525145,22.45269748118619,10.943213797597231,3.6050695849582466
2023-04-29,Estacion_01,66.98833519320068,159.29097001480892,74.54924527291888,28.7499781765997,12.61263949472131,2.064520615215426
2023-04-30,Estacion_01,12.42034456925952,26.20483800747672,20.203463818800003,31.78691858178566,33.027286593928196,5.545215274676546
2023-05-01,Estacion_01,9.367981874496609,20.071612841829282,38.943539546137664,20.258246299287805,28.387354395703632,4.884978228388562
2023-05-02,Estacion_01,50.12269610668197,99.07730659094138,82.62470647150924,5.0,22.38493128856043,5.366428999144513
2023-05-03,Estacion_01,49.160770840250265,92.42591209645799,87.98992193809657,19.18298700090202,4.62995090105078,3.416123158396114
2023-05-04,Estacion_01,52.59619644350519,127.78802800918174,99.26894351618374,30.7889131023868,17.67529749971748,3.3991356089674603
2023-05-05,Estacion_01,21.733839113875895,51.27916325389819,67.7117517759906,14.399023211047975,19.70837106782513,5.325337494779501
2023-05-06,Estacion_01,64.55799095998596,102.45604699987956,46.71422895930622,32.660041210021625,7.827015139967971,4.137982768169422
2023-05-07,Estacion_01,21.716459140838904,40.40939038166122,107.83926700635986,22.132501274827863,17.76275956962148,1.863409898284679
2023-05-08,Estacion_01,56.73897271615351,123.2044050796802,79.01378978963388,27.57518907876954,13.762310680025811,2.525151403845992
2023-05-09,Estacion_01,103.15698581493702,173.14342662613956,24.605027653657572,8.755838597593627,9.879140922981788,4.799134859697645
2023-05-10,Estacion_01,49.95190181004349,82.00975329970949,57.15530677828265,5.0,10.837564919470388,6.603160645277233
2023-05-11,Estacion_01,35.12339870900041,73.87221391743297,70.77885243701586,27.578317017600657,13.5375596592573,3.0360746953457425
2023-05-12,Estacion_01,82.67594834107653,154.35236435939487,98.91986756811018,5.0,25.393081570469874,3.755798869958908
2023-05-13,Estacion_01,60.750426922447815,132.44394556179526,29.84276319555729,17.56879738214626,3.6222065796961096,2.0233792353599735
2023-05-14,Estacion_01,31.6548592439073,65.85714349808343,63.92674341435773,27.71975435395947,13.119075846454969,2.4411945385633347
2023-05-15,Estacion_01,5.0,8.09914501008823,66.41358800078815,29.563604174207367,21.672945659959876,5.088218441238773
2023-05-16,Estacion_01,15.164926342801486,35.86029192602837,50.30121616749449,46.82952558843206,13.401584422320218,3.495676548234585
2023-05-17,Estacion_01,47.561302835694654,110.59363677329866,24.824834802517977,22.313955402049398,14.926892543184346,4.538271942718143
2023-05-18,Estacion_01,5.0,9.485893887146055,132.64871068431492,27.571431491473188,18.606870344776873,6.745367230807796
2023-05-19,Estacion_01,33.56348869693235,51.113629681214086,69.52017739092156,15.544879601559574,11.41805071762778,4.163394285958285
2023-05-20,Estacion_01,106.87780765869446,193.84723932469058,48.046427704993185,23.483328776536037,17.931445128128246,3.8897237587450846
2023-05-21,Estacion_01,68.12705843212268,118.03362762801177,10.0,22.837581013701627,8.079839525140587,5.024377633302955
2023-05-22,Estacion_01,20.42451665003627,38.08760227587543,76.24390816416606,5.0,11.270478703587196,3.2343809686459317
2023-05-23,Estacion_01,32.35753930424889,54.058600589005046,39.64649837428527,11.92366305928138,11.287298828998786,5.309583884520125
2023-05-24,Estacion_01,29.01452580460578,49.92827230654891,93.51512997542457,9.138814314885348,19.371698520365033,5.030239144762504
2023-05-25,Estacion_01,54.95697031692532,108.9046474400013,19.86012751619392,15.845961318317295,6.5682490636234565,3.7318764235060278
2023-05-26,Estacion_01,64.5073888725566,108.99780264715939,26.69513913326064,31.37214627487055,18.945419404715246,5.496931311323353
2023-05-27,Estacion_01,45.94181901240198,81.13413804253601,101.54825170666317,16.0251093300466,20.024300694499292,5.517655945086647
2023-05-28,Estacion_01,69.86689983644648,171.60862977012724,78.81181255154799,22.02614450916293,18.231432240368807,3.8208103385943897
2023-05-29,Estacion_01,5.0,9.750622162098798,70.49190358388073,24.181711388568775,13.667010675677055,5.408842659046307
2023-05-30,Estacion_01,52.16011621305143,80.73503546989927,80.8286152481051,26.435540241862395,2.0,4.296162291379126
2023-05-31,Estacion_01,21.31776241523572,43.693227862455416,30.52519678986213,11.619531907480352,14.546944330946824,5.32475521021063
2023-06-01,Estacion_01,25.84754262123725,40.56136756528386,62.422890767861546,26.424091750887364,13.262459599228034,4.972026530934321
2023-06-02,Estacion_01,32.687872618034326,66.05461161085867,61.07539487928011,8.645501856291652,18.53798406210391,2.927648496190223
2023-06-03,Estacion_01,34.33441613308608,57.121611953384225,71.16655558260331,18.433220953043946,15.322014294181454,6.800709721484101
2023-06-04,Estacion_01,53.15555849703694,113.5440344352511,23.77755947567809,24.246857543546486,28.220286335226035,5.562491437448045
2023-06-05,Estacion_01,26.553057194887117,42.69582142116682,43.023046629227565,23.177415740535956,15.5768128348184,4.7690298334879095
2023-06-06,Estacion_01,32.36253831695574,68.34775552711024,71.82005831119075,21.983176195280986,8.967562945784598,3.804781568878143
2023-06-07,Estacion_01,25.939322790594378,58.14849276715265,67.20137215931672,26.811782587037232,17.60292140477407,3.7794024720656325
2023-06-08,Estacion_01,56.175122904779165,122.9046587739176,62.829815345819185,27.63517001122625,2.0,5.659716811600215
2023-06-09,Estacion_01,64.59478960532559,140.7119217430247,75.62812691217678,25.35579472862012,17.49702360728786,1.0
2023-06-10,Estacion_01,30.534026758605798,50.00932822878542,70.77591713362003,15.977804872739428,12.45268054312387,2.097589881915056
2023-06-11,Estacion_01,48.04778896891939,77.07525325051388,50.92710126451268,9.511278692715024,15.525135060458688,3.146810538107275
2023-06-12,Estacion_01,35.67364372814065,58.82582909518604,47.374516873537836,31.7459053397733,22.333409812910762,4.155637516639917
2023-06-13,Estacion_01,16.402873834521895,28.47305319344998,65.05284479538336,18.38072631370531,20.524839237127548,4.987269743675194
2023-06-14,Estacion_01,22.357086321963827,37.520835272635814,86.01478822163708,29.39937347329278,22.5481429911826,4.525954143647933
2023-06-15,Estacion_01,42.42994205013675,88.52918697038878,71.22693776604858,22.35678264128618,12.455857523894597,4.758689315754748
2023-06-16,Estacion_01,31.097447992808657,68.60156136197936,52.19696178866533,14.976905141076925,16.79387252534745,3.675835533013812
2023-06-17,Estacion_01,45.752478100677315,81.56503312152918,35.69520554453808,9.940371673269956,7.297894402892402,1.4341561717053086
2023-06-18,Estacion_01,35.24401567671255,65.05764918971396,90.9604520528956,31.783937355223102,9.972370097665609,3.842236635000898
2023-06-19,Estacion_01,49.36348483218316,117.5905152638158,80.25283534691097,16.16193179198405,19.93515404235998,5.737206999014116
2023-06-20,Estacion_01,13.416854826914745,24.663709217917607,79.99232859525628,23.540960391443825,14.651445582228353,2.9356310907343333
2023-06-21,Estacion_01,46.98685524989428,81.16553993933147,78.8009271683894,5.0,17.558148971322314,5.973159033427452
2023-06-22,Estacion_01,20.88637756017856,45.20204589353558,42.786487322071956,18.061365161146036,14.570741207591713,3.879533990867409
2023-06-23,Estacion_01,30.262667644761265,48.78148122410272,78.15165236629757,19.992984534857722,15.575101807454361,6.010964643454403
2023-06-24,Estacion_01,32.27010030500858,48.984259304959544,90.75412457723802,24.086418553898195,9.116441577252079,3.37474468070587
2023-06-25,Estacion_01,54.94564165866615,113.07707221358797,39.54033543111852,21.46748090278159,5.622386671691587,2.8024579918637813
2023-06-26,Estacion_01,5.0,7.967039859876478,53.935199185702324,5.584038111555591,13.621306980995142,5.759153537967162
2023-06-27,Estacion_01,7.150910367769109,12.12680564881379,54.44213334681148,30.551173039579556,31.519066527914017,1.5772744016115032
2023-06-28,Estacion_01,52.45138882750127,80.42809951901185,70.93916720541598,34.85812729093425,9.451706251852816,3.303011452180997
2023-06-29,Estacion_01,33.651039610860295,61.23368065702545,74.10107090717278,23.49843736386027,18.563458271299673,3.2146424354122938
2023-06-30,Estacion_01,17.0387518234934,42.14462661378974,41.962735944729715,6.648542572885407,7.769070952204273,4.418801393765405
2023-07-01,Estacion_01,16.542777511086516,39.368864438510975,36.74394083217683,21.971233604690223,10.990029804122083,6.258676935055704
2023-07-02,Estacion_01,9.903109097476493,20.571230706505247,105.27684780985523,28.812583862038313,20.532629694113275,3.40238490837171
2023-07-03,Estacion_01,26.519781872125275,48.13127160546324,80.80838034852574,9.369057677230376,13.923402210800948,3.2443695773476637
2023-07-04,Estacion_01,39.91809231731067,95.94743982524747,49.28125255527689,27.601213540992095,11.023222079657328,5.20439592781342
2023-07-05,Estacion_01,9.94308208915812,18.68805165506585,55.35371519440988,5.976697315280952,13.813447183069853,2.6785708509093245
2023-07-06,Estacion_01,18.405214784571527,45.39173968509287,60.03957245678965,24.41674163304975,10.221215974069016,5.183030986155942
2023-07-07,Estacion_01,93.66333022064047,199.33786892847422,114.01591404267342,25.967977578578125,4.142404000992254,3.6920918200461514
2023-07-08,Estacion_01,61.31189901319772,95.92193082985827,60.15184514093281,7.30261654264582,5.6990670285416085,5.716001314300986
2023-07-09,Estacion_01,17.363574356224717,39.74801457310176,99.62211707334929,29.498800433682863,9.345216696615134,3.08079744449373
2023-07-10,Estacion_01,10.153702720337902,18.691095378596884,81.25194593713222,16.46324640757471,12.897589764093043,3.941087682067481
2023-07-11,Estacion_01,71.78086361567341,117.12436416955059,85.79967727699719,12.954477119813639,14.053749829291524,1.6857155876912655
2023-07-12,Estacion_01,24.313397025673066,58.53158973639366,63.43480405600359,18.230594517578037,3.192784386613081,2.1375134377519998
2023-07-13,Estacion_01,12.69960841654513,25.07268984079643,38.77443530442841,45.728936387480395,18.01772332217428,4.435015466674249
2023-07-14,Estacion_01,17.404063214969817,26.878622415287953,35.007549110552084,29.175307642028525,11.119639380478471,5.19153014224598
2023-07-15,Estacion_01,34.544498022422275,52.8416209066221,50.43828736832358,21.448765142683143,21.625979729831673,3.928031326858413
2023-07-16,Estacion_01,54.113953309019365,95.14170538646756,71.23161296295224,7.301753802334128,23.75176455845001,4.973262926869395
2023-07-17,Estacion_01,29.265644527555843,45.08544438680284,60.08386528376102,26.439965158585192,24.121463650046664,4.844461153917738
2023-07-18,Estacion_01,33.70510805942687,64.18260585871188,55.971537880775514,32.46744593669584,9.311789891521142,6.448865020912166
2023-07-19,Estacion_01,67.26816168383354,134.68119275079394,44.74000252159214,16.804581361677318,26.12172555134923,5.072975218413642
2023-07-20,Estacion_01,59.0760733322234,120.07168775915758,100.14164808466454,11.209631370537307,14.875113442522583,5.122130210465083
2023-07-21,Estacion_01,11.889646706568334,27.545020395330642,57.01450973891407,13.24071875782276,13.361041088076847,5.506941261906485
2023-07-22,Estacion_01,13.628804892854946,25.67993415423949,72.37302399460225,43.863702617529405,4.872876789832905,3.5614864241438697
2023-07-23,Estacion_01,38.19604804607024,77.37803535889988,40.544526325823135,20.705716464976014,12.512342915156362,4.220163171171795
2023-07-24,Estacion_01,28.125709176122772,45.03657067384914,91.34688032739247,21.3843152012114,25.064869098331897,4.412279973031079
2023-07-25,Estacion_01,27.915171978460375,45.66333256927162,74.33714347833941,18.531243219693742,14.517173285238721,5.038702789072181
2023-07-26,Estacion_01,10.434213893738622,24.368900331012444,41.95005621182973,5.083956532589137,4.28766646803776,1.0
2023-07-27,Estacion_01,48.36869948021617,101.9069169764113,46.98221848388515,24.51385829320087,5.739245420627399,4.211961050608658
2023-07-28,Estacion_01,29.353990577009007,49.23165953646382,88.70988430504444,42.1641927296217,16.351007483265043,4.901849830366631
2023-07-29,Estacion_01,9.431146650327902,23.575167470843468,61.604679761654666,16.36694500113608,20.629798431024465,3.1635871184769124
2023-07-30,Estacion_01,20.896635511031374,46.61659123742819,73.3537855827993,21.142899507356802,15.0180095776715,4.751961907972067
2023-07-31,Estacion_01,41.11808854819124,76.21076285039871,55.11048456306669,19.69923790322405,18.244151036576586,6.242444419983211
2023-08-01,Estacion_01,23.304482884521313,37.139711651874535,77.16962778400608,19.66702037566007,28.552775821084957,3.932905601594807
2023-08-02,Estacion_01,45.441060095735,95.68775327685455,35.8855321420763,27.503931800443407,19.887540383117774,4.459566215546933
2023-08-03,Estacion_01,75.7445670286224,149.7078781435533,39.01473356838147,9.189250027890624,9.452760645878492,2.5591672151439004
2023-08-04,Estacion_01,32.197325292251314,78.21559066224678,86.73268247645889,25.191649576727908,24.18540642832241,4.706354487018223
2023-08-05,Estacion_01,21.65938551148055,46.19744047604162,69.37132984068771,22.176430843641747,16.820559349639023,3.210575332083025
2023-08-06,Estacion_01,34.343522761161275,75.1232402546219,108.44297210722867,28.692802287899017,29.208197988159593,4.951952072139173
2023-08-07,Estacion_01,17.62216010002874,34.86121239875254,80.08376319200512,25.054947098549665,9.757949013803476,2.5600011663417885
2023-08-08,Estacion_01,28.685302137516793,47.39757350454928,94.76643573569996,23.2472804296688,4.098208110619867,4.3932488777157666
2023-08-09,Estacion_01,30.91376261631942,60.40384902732729,90.8852382307834,22.59338546901308,25.790770281169777,4.619186761798117
2023-08-10,Estacion_01,11.150184222795936,19.958496579521192,62.96950761735791,22.037720380088178,17.456158473826083,4.622090889213869
2023-08-11,Estacion_01,59.017148811574536,104.55165572377479,60.27050965322864,10.839444308624147,14.006068661658533,4.801246267017256
2023-08-12,Estacion_01,51.00229673722303,106.25137712422226,20.71471497696627,15.599449997776228,17.131545117442077,2.625671217674376
2023-08-13,Estacion_01,43.58138063285377,81.81592124500536,77.61839363496689,22.222066420403706,19.291855848171885,5.040983056271885
2023-08-14,Estacion_01,55.65230939442023,97.62702771778433,60.65654810921769,22.380382482200694,10.520316924671649,3.514644922130293
